Fecha,Dialogo
"\""2022-07-05"," Se puede denunciar, y somos libres.

Y además no descalifico al autor del libro ni a nadie, pero tenemos que probar, no es denunciar por denunciar. 

Entonces, hasta lo que yo tengo conocimiento y no soy cómplice de nadie, no establezco relaciones de complicidad con nadie, el fiscal no ha cometido delitos graves y por eso yo no he solicitado la remoción del fiscal, así de claro. 

Y cada quien tiene su manera de pensar. Yo, como presidente y responsable de la gobernabilidad del país, tengo que buscar que mantengamos la paz, la tranquilidad en México. 

Aunque no les guste a nuestros adversarios, conservadores, tenemos paz, tranquilidad. Quisiera yo que fuese plena, trabajo todos los días con ese propósito. Pero no es que vivamos en la anarquía, en el desorden.

¿Cuántas manifestaciones en contra del gobierno ha habido? ¿Cuántas veces han llenado el Zócalo para protestar en contra del gobierno? Se ha llenado el Zócalo, ¿eh? como en tres veces, dos ocasiones, porque por la pandemia no, lo han hecho las mujeres, pero eso es una lucha no en contra del gobierno. Sí, también en contra del gobierno y en defensa de sus derechos legítimos.

Pero ¿qué pasó con Frenaa? ¿Por qué no convoca Claudio X González al Zócalo?

Porque, a diferencia del ambiente que están queriendo recrear nuestros adversarios, la gente tiene confianza en el gobierno. Y hay que ver la cara, las caras de la gente, hay esperanza.

Y, bueno, si todo esto es subjetivo pues vámonos a las encuestas. Si estuviésemos tan mal, tan mal, como lo sostiene a diario el Reformay El Universal, y los columnistas conservadores, reaccionarios, pues habría una gran inconformidad.

Sí existe, desde luego, un sector conservador que está furioso y cada vez se enfurecen más porque la realidad los va desmintiendo. Imagínense, para un conservador el que se haya comprado una refinería en Estados Unidos, que en el tiempo de su admirado Salinas se había compartido con Shell y que se toma la decisión de comprarla, y en seis meses se paga, el coraje de los expertos.

Nada más imaginen cómo se sienten los que pronosticaron de que ya no se iba a necesitar el petróleo y que íbamos a los carros eléctricos, y que no midieron los tiempos. Claro que vamos y necesitamos la transición energética, pero eso lleva tiempo, no es una cosa menor.

Nosotros llevamos cuatro años buscando garantizar el internet para todos y cuando entramos pensamos que iba a ser ‘papita’, o torta de tamal o torta chilaquil o tamales de chipilín; no, no. Y no nos ha faltado presupuesto y tenemos muy buenos técnicos, pero no hay todavía la tecnología, porque se adelantaron demasiado, o sea, va más allá la propaganda de la realidad.

Entonces, por eso están muy molestos.

Imagínense si nosotros no hubiésemos rehabilitado las refinerías, si no hubiésemos optado por empezar a construir Dos Bocas, si no compramos la refinería de Deer Park, cómo estaríamos.

El coraje que les da de que el peso no se ha devaluado, el coraje que les produce que en esta inflación mundial México es de los países menos afectados. Entonces, vamos nosotros a seguir adelante, siendo muy respetuosos de todos y tomando decisiones.

Y sí está actuando la fiscalía. Está mal que yo hable aquí de algunos personajes; es más, no los voy a mencionar, pero están detenidos personajes que en otros tiempos pero ni en sueños si no se hubiesen dado estos cambios.

Otra cuestión también que hay que tomar en cuenta es que ese diseño de autonomía de la fiscalía es el equivalente a todos los órganos autónomos que fueron creando para dejar sin poder, o rodear por completo al presidente.

Entonces, vamos a continuar adelante y felicidades al autor del libro.

INTERLOCUTOR"
"\""2022-07-05"," Sí. Y muchas gracias a ustedes, los que nos ayudan. Son muy pocos, es una minoría. Eso sí, pocos, pero mejores.

Ya vamos… ¿No trajeron la lupa? Pásamela. Pónmela ahí. 

Ya terminamos porque, si no… Queda pendiente para mañana. Es que quiero una foto de esta, quiero la foto.

Miren, ni con los espejuelos que usaba mi abuela Úrsula.

Y antes —esto está en la primera sección ¿verdad? Pero la primera sección, sí— antes estaba en la sección… La aclaración se ponía —no en Reforma, en general— donde había el derecho a la réplica, porque no en todos los periódicos había. En los periódicos del movimiento revolucionario sí se garantizaba siempre un espacio para los opositores, para la réplica, en el periodismo de antes; luego ya sólo en algunos periódicos. Y la réplica se ponía en la sección B, C de la página 32 y luego de varios días de haberse dado la noticia falsa.

¿Cuántos días tardaron ellos en la…?

JESÚS RAMÍREZ CUEVAS, COORDINADOR GENERAL DE COMUNICACIÓN SOCIAL Y VOCERO DE PRESIDENCIA"
"\""2022-07-05"," O sea, al día siguiente. Hay que agradecerlo.

Bueno, nos vemos mañana. Adiós, adiós.
"
"\""2022-07-04","Buenos días. Ánimo.

Bueno, vamos a informar, como todos los martes, sobre la situación de salud.

También quedamos en informar sobre el agua en Nuevo León. Va a intervenir el ingeniero Germán Martínez Santoyo, director de Conagua, porque un compañero de ustedes nos pidió información sobre este tema, este asunto que le preocupa mucho a la gente de Nuevo León y también del país. 

Y hoy enviamos, y se va a explicar, la iniciativa de reforma para eliminar lo del llamado horario de verano.

Va a intervenir la secretaria de Energía, Rocío Nahle, y el doctor Jorge Alcocer, y nos acompaña la consejera jurídica de Presidencia, la maestra María Estela Ríos González. Entonces, le damos la palabra al doctor Alcocer.

JORGE ALCOCER VARELA, SECRETARIO DE SALUD"
"\""2022-07-04","Adelante. Mujer, usted, usted, usted, cuatro, cinco y seis, ahí esperamos. Sí se registró, ¿verdad? Adelante.

PREGUNTA"
"\""2022-07-04","Adelante.

ZOÉ ROBLEDO ABURTO"
"\""2022-07-04"," Pero para información general, el martes próximo en una lámina se informa a los que hacen gestiones para sus jubilaciones, todo el manejo de pensión, se puede informar aquí.

INTERLOCUTOR"
"\""2022-07-04"," Sí, ya está en trámite una solución a los trabajadores que fueron despedidos de la empresa Luz y Fuerza del Centro, a los trabajadores del SME, ya se está tramitando un apoyo que les corresponde. Yo creo que en pocos días van a tener ya respuesta, vamos a cumplir con el compromiso. 

INTERLOCUTOR"
"\""2022-07-04"," Es un asunto de convencimiento. Antes se podía no pagar la luz, no pagar los impuestos, porque el dinero de la gente llegaba al gobierno y se lo robaban los funcionarios; o había privilegios, pagaban la luz, pagaban impuestos los pobres, pero los potentados tenían privilegios.

Eso ya se terminó, estamos barriendo, limpiando, desterrando la corrupción en el país y esto nos obliga a todos a cumplir. No es obligatorio nada, es por consciencia. Todos tenemos que cumplir con nuestra responsabilidad, todos tenemos que contribuir, todos tenemos que ayudar, nada por la fuerza, todo por la razón y el derecho. 

Entonces, es un llamado a la gente a que todos participemos.

Y que se entienda que el dinero del presupuesto es dinero del pueblo, que el presupuesto es sagrado porque es dinero para el pueblo, y es dinero, en el caso actual, para la gente más necesitada, para la gente más pobre.

Entonces, no se le está quitando el dinero si no se paga la luz o los impuestos a un gobierno en abstracto o a un grupo de funcionarios corruptos, se le está quitando el dinero a la gente. Entonces, hacer conciencia de que estamos actuando con honestidad, distribuyendo la riqueza de México con justicia, evitando que haya abusos.

¿Se acuerdan cómo decían los tecnócratas, reaccionarios y corruptos? Que era otra de las frases, ojalá y se vayan apuntando. De que había que apretarse el cinturón, siempre le pedían al pueblo apretarse el cinturón. Ahora no, ahora es el gobierno el que se está apretando el cinturón. Por ejemplo, no hay aumentos en los precios de la luz, no hay aumento en el precio de las gasolinas. Esto antes no era tomado en cuenta, no les importaba la económica popular.

El secretario de Hacienda del licenciado Peña, el último, que estaba también en el Seguro Social, familiar de Carlos Salinas de Gortari,González Anaya, declaró, en un aumento a las gasolinas, en un gasolinazo, que eso no afectaba a la gente porque la mayoría no tenía carro y no consumía gasolina. Secretario de Hacienda. 

Entonces, ya no es lo mismo. 

También ya no aplica la frase, famosísima y desde luego absurda, de que la corrupción es parte de la cultura del pueblo de México. No, nuestro pueblo es honesto y es trabajador y es, aunque no les guste a los voceros del conservadurismo, es un pueblo bueno. El problema está arriba, los camajanes, que se sentían los dueños del país y son los que están ahora más enojados. Pero ya las cosas han cambiado.

De modo que sí hago un llamado a que cumplamos todos. Y no culpar a los trabajadores porque, en efecto, ellos deben de estar recibiendo la instrucción de que cobren porque, si no, quiebra la Comisión Federal de Electricidad. Eso es lo que puedo comentarte.

¿Quién?

PREGUNTA"
"\""2022-07-04"," Sí, desde luego. En esencia lo que se busca es garantizar el derecho del pueblo a la salud.

¿Cómo hacerlo?

Pues con un sistema de salud pública eficaz, de calidad, para atender primero a los que no tienen seguridad social, que es más de la mitad de la población, los que no están como derechohabientes del Issste, del Seguro o de otras instituciones.

Lo que se está llevando a cabo es la federalización de todo el sistema de salud pública, o sea, ya no la dispersión del sistema de salud, sino la federalización.

¿Cuáles son los temas principales?

Mantener en buen estado toda la infraestructura de salud que estaba en el abandono, desde las unidades médicas, los centros de salud, los hospitales, toda la infraestructura.

Esto incluye el terminar con obras que dejaron inconclusas, porque para robarse el dinero hacían un hospital para justificar el gasto que se les enviaba desde la federación. 

Porque en el llamado Seguro Popular, que ni era seguro ni era popular, lo que se hacía era enviarles mensualmente a los estados una cantidad de dinero, entonces, ese dinero muchas veces se desviaba para otras actividades y también se aplicaba en construir hospitales, hacer contratos con empresas. No se terminaban los hospitales, quedaban tirados. Estamos hablando de cientos de hospitales abandonados, hechos en barrancas, en zonas inapropiadas.

Y sin considerar de, que además de construir el hospital, se requiere equiparlo y se requiere tener médicos y tener especialistas, abasto de medicamentos, mantenimiento, eso no les importaba.

Y había otros casos, hospitales que se hacían con la iniciativa privada. De repente, gente influyente se dedicaba a construir hospitales con un sistema llamado de asociación pública privada, que significaba pagarles a estas empresas tres, cuatro, cinco veces más el costo de hospital y de la operación del hospital, todo por influyentismo. Un hospital que costaba construirlo 300 millones llegaban a cobrarlo en tres mil millones, y no estoy hablando al tanteo, tengo todas las pruebas de lo que digo.

Entonces, ahora estamos mejorando todo el sistema hospitalario desde el primer nivel de atención, que son los centros de salud. Eso es lo primero. 

Lo segundo, que no falten los médicos. Y aquí estamos frente a un problema estructural, no tenemos médicos en el país, esa fue una herencia de ese modelo neoliberal que defienden todavía algunos, no hay médicos ni especialistas suficientes porque no les importó impulsar la educación pública, querían que estudiaran sólo los que tienen para pagar colegiaturas. Ese era el plan, pero eso no puede suceder, aunque lo deseen los tecnócratas, lo recomienden los expertos neoliberales, porque la mayoría del pueblo de México no tiene ingresos suficientes para pagar por la salud, para curarse, ni tiene para pagar la educación pública, la educación que debe de ser pública. Entonces, ¿qué sucedió?, pues que no hay médicos, esa es otra herencia, no hay especialistas.

Entonces, estamos ahora haciendo una convocatoria para que todos los centros de salud y los hospitales tengan médicos y tengan especialistas. Porque no había, engañaban, los centros de salud no tenían médicos o si tenían médicos era nada más de lunes a viernes, no había médicos los fines de semana, no se podía enfermar la gente el fin de semana, no se podía enfermar la gente el fin de semana, especialistas no había.

Aquí lo estamos viendo, se hizo una convocatoria hace unos días. ¿Por qué no pones…? Estamos hablando de una convocatoria que hace el Seguro Social, que tiene fama de garantizar más sueldos, más prestaciones que el Issste o la Secretaría de Salud.

Pero hay otra, la que sigue. Esta es en general, miren, pediatría, para la atención a los niños, 182 se lograron contratar y hay mil 548 vacantes. Esto no lo sabía la gente porque la mafia del poder tenía el control de los medios de información y no se garantizaba el derecho a la información, muchas cosas se desconocían. Así dominaban, así se imponían.

Bueno, entonces ahora estamos haciendo un esfuerzo para tener los médicos y tener todos los especialistas. Ya logramos… Estamos estado por estado. Pon Nayarit, por lo que mencionaba. Ya tenemos casi el 100 por ciento, porque ahí está el doctor Navarro y es el estado modelo. Así queremos, pero nos falta, pero queremos 100 por ciento en personal.

Eso es lo otro, hicimos el compromiso de basificar, dejaron 80 mil trabajadores eventuales, algunos que trabajaron por contrato por muchos años. Entonces, el compromiso es basificarlos, tener médicos generales, médicos especialistas, mejorar la infraestructura, equipar los centros de salud y abasto de medicamentos, y todo esto gratuito. Garantizar el derecho del pueblo a la salud, porque no es un privilegio, es un derecho que tienen todos los mexicanos.

Empezamos en Nayarit, seguimos en Tlaxcala. A ver, pasa la lámina. Así vamos y queremos ir avanzando. 

Entonces, sí tomamos en cuenta los foros que se hicieron sobre las necesidades de mejorar el sistema de salud.

Se hablaba mucho, por cuestiones ideológicas y también por negocio, de lo mal que estaba la educación en México, porque ahí hubo una lanzada, bueno, hasta Claudio X. González encabezó una campaña en contra de la educación pública, y muchos otros, pero no se hablaba de la ruina del sistema de salud pública, porque se robaban el dinero de los medicamentos, 10 distribuidoras le vendían al gobierno 100 mil millones de pesos en medicamentos, y también una mafia que alimentaba hasta medios de comunicación.

Por eso no se hablaba de que estuviese mal el sistema de salud. Estaba mal, decían, el sistema educativo; no se escuchaba nada de deficiencias en el sistema de salud, y lo cierto es que está peor el sistema de salud, que el sistema educativo, nada más que la campaña en contra de los maestros y de las maestras con la llamada reforma educativa fue durísima también en los medios.

Entonces, tenemos el reto, el desafío de levantar todo el sistema de salud pública y lo vamos a lograr. 

INTERLOCUTORA"
